Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-12-01,35.2,25,86.2,0.5
2024-12-02,36.6,24.4,82.9,0.0
2024-12-03,36.8,24.8,77.6,0.0
2024-12-04,36,24.4,S/D,0.0
2024-12-05,34.6,24.8,S/D,5.6
2024-12-06,33.2,23.6,S/D,17.6
2024-12-07,31.8,23.2,S/D,S/D
2024-12-08,29,S/D,S/D,26.7
2024-12-09,32.8,23.4,S/D,43.9
2024-12-10,30.4,23.4,S/D,0.0
2024-12-11,30.4,23.2,S/D,0.2
2024-12-12,35.6,24,S/D,0.0
2024-12-13,35,24.2,S/D,0.0
2024-12-14,34.8,24.4,S/D,71.9
2024-12-15,27.6,24,S/D,2.5
2024-12-16,27.8,24,S/D,3.2
2024-12-17,26.6,23.4,S/D,5.5
2024-12-18,32.6,23.2,S/D,14.2
2024-12-19,33.2,23.6,S/D,36.0
2024-12-20,33.4,23.4,S/D,69.3
2024-12-21,35,22.8,S/D,12.0
2024-12-22,26.2,24.2,S/D,7.0
2024-12-23,34.6,23.4,S/D,0.0
2024-12-24,33.6,23,S/D,4.5
2024-12-25,34.6,23.8,S/D,30.8
2024-12-26,34.2,23.6,S/D,47.0
2024-12-27,31.4,23.2,S/D,1.5
2024-12-28,32.6,23.8,S/D,0.5
2024-12-29,32.4,23.2,S/D,0.8
2024-12-30,32.4,23.4,S/D,0.4
2024-12-31,S/D,23.8,S/D,S/D
2025-01-01,32.2,24,93.4,6.0
